operateur;dsp;thematique;indicateur;mode;groupe_de_lignes;id_line;ligne;trimestre;annee;resultat_indicateurs_en;resultat_indicateurs_en_occurrence;objectif_reference_contrat;penalite
SNCF;;Ventes & Validations;Fonctionnement des automates de vente;RER;;C01728;Ligne D;T1;2023;97.1;;97;Non
SNCF;;Ventes & Validations;Fonctionnement des automates de vente;Train;;C01739;Ligne J;T1;2023;96.5;;97;Non
SNCF;;Ventes & Validations;Fonctionnement des automates de vente;Train;;C01730;Ligne P;T1;2023;96.5;;97;Non
SNCF;;Ventes & Validations;Fonctionnement des automates de vente;Train;;C01741;Ligne U;T1;2023;97.4;;97;Non
SNCF;;Ventes & Validations;Fonctionnement des automates de vente;RER;;C01743;Ligne B;T2;2023;97;;97;Non
SNCF;;Ventes & Validations;Fonctionnement des automates de vente;Train;;C01739;Ligne J;T2;2023;96.9;;97;Non
SNCF;;Ventes & Validations;Fonctionnement des automates de vente;Train;;C01730;Ligne P;T2;2023;96.8;;97;Non
SNCF;;Ventes & Validations;Fonctionnement des automates de vente;RER;;C01727;Ligne C;T3;2023;96.9;;97;Non
SNCF;;Ventes & Validations;Fonctionnement des automates de vente;RER;;C01729;Ligne E;T3;2023;95.8;;97;Non
SNCF;;Ventes & Validations;Fonctionnement des automates de vente;Train;;C01736;Ligne N;T3;2023;95.3;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;RER;;C01729;Ligne E;T1;2023;99.5;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;Train;;C01736;Ligne N;T1;2023;98.3;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;Train;;C01730;Ligne P;T1;2023;99.7;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;Tram-train;;C01999;Ligne T11;T1;2023;99.9;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;RER;;C01742;Ligne A;T2;2023;98.7;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;Train;;C01737;Ligne H;T2;2023;99.5;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;Train;;C01738;Ligne K;T2;2023;99.1;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;Train;;C01740;Ligne L;T2;2023;99.3;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;RER;;C01729;Ligne E;T4;2023;99.5;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;Train;;C01730;Ligne P;T4;2023;98.6;;97;Non
SNCF;;Ventes & Validations;Disponibilité des équipements de validation;Tram-train;;C02344;Ligne T13;T4;2023;97.7;;97;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);RER;;C01743;Ligne B;T1;2023;92.2;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);RER;;C01728;Ligne D;T1;2023;92.5;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);Train;;C01738;Ligne K;T1;2023;85.7;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);Train;;C01740;Ligne L;T1;2023;97;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);RER;;C01727;Ligne C;T2;2023;84;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);Train;;C01737;Ligne H;T2;2023;90.1;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);Tram-train;;C01999;Ligne T11;T2;2023;90.5;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);RER;;C01742;Ligne A;T3;2023;97.3;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);RER;;C01729;Ligne E;T3;2023;93.4;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);Train;;C01741;Ligne U;T3;2023;92.6;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);RER;;C01729;Ligne E;T4;2023;89.2;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);Train;;C01738;Ligne K;T4;2023;100;;93;Non
SNCF;;Ventes & Validations;Efficacité des lignes de Contrôles Automatiques Banlieue (CAB);Train;;C01740;Ligne L;T4;2023;96.5;;93;Non
SNCF;;Propreté;Propreté des gares;Train;;C01740;Ligne L;T1;2023;95.2;;90;Non
SNCF;;Propreté;Propreté des gares;Train;;C01730;Ligne P;T1;2023;92.6;;90;Non
SNCF;;Propreté;Propreté des gares;RER;;C01728;Ligne D;T2;2023;94.3;;90;Non
SNCF;;Propreté;Propreté des gares;Train;;C01740;Ligne L;T2;2023;95.7;;90;Non
SNCF;;Propreté;Propreté des gares;Train;;C01730;Ligne P;T2;2023;94.2;;90;Non
SNCF;;Propreté;Propreté des gares;Tram-train;;C01843;Ligne T4;T2;2023;95.9;;90;Non
SNCF;;Propreté;Propreté des gares;Train;;C01737;Ligne H;T3;2023;92.7;;90;Non
SNCF;;Propreté;Propreté des gares;Train;;C01739;Ligne J;T3;2023;93.3;;90;Non
SNCF;;Propreté;Propreté des gares;Train;;C01740;Ligne L;T3;2023;96.1;;90;Non
SNCF;;Propreté;Propreté des gares;Tram-train;;C01843;Ligne T4;T3;2023;92.6;;90;Non
SNCF;;Propreté;Propreté des gares;Train;;C01738;Ligne K;T4;2023;89.8;;90;Non
SNCF;;Propreté;Propreté des gares;Train;;C01736;Ligne N;T4;2023;97.2;;90;Non
SNCF;;Propreté;Propreté des gares;Train;;C01731;Ligne R;T4;2023;92.4;;90;Non
SNCF;;Propreté;Propreté des gares;Tram-train;;C01999;Ligne T11;T4;2023;93.5;;90;Non
SNCF;;Propreté;Propreté des gares;Tram-train;;C02344;Ligne T13;T4;2023;91.7;;90;Non
SNCF;;Propreté;Propreté des trains;RER;;C01727;Ligne C;T1;2023;86.9;;85;Non
SNCF;;Propreté;Propreté des trains;Train;;C01738;Ligne K;T1;2023;92.7;;95;Non
SNCF;;Propreté;Propreté des trains;Train;;C01736;Ligne N;T1;2023;90.8;;93;Non
SNCF;;Propreté;Propreté des trains;Train;;C01731;Ligne R;T1;2023;89.3;;92.5;Non
SNCF;;Propreté;Propreté des trains;Train;;C01741;Ligne U;T1;2023;86.7;;88;Non
SNCF;;Propreté;Propreté des trains;Tram-train;;C01843;Ligne T4;T1;2023;91.2;;91;Non
SNCF;;Propreté;Propreté des trains;Tram-train;;C01999;Ligne T11;T1;2023;90.2;;95;Non
SNCF;;Propreté;Propreté des trains;Train;;C01731;Ligne R;T2;2023;92.4;;92.5;Non
SNCF;;Propreté;Propreté des trains;Train;;C01741;Ligne U;T2;2023;85.3;;88;Non
SNCF;;Propreté;Propreté des trains;Tram-train;;C01843;Ligne T4;T2;2023;93.1;;91;Non
SNCF;;Propreté;Propreté des trains;RER;;C01743;Ligne B;T3;2023;85.7;;85;Non
SNCF;;Propreté;Propreté des trains;Train;;C01737;Ligne H;T3;2023;93.1;;95;Non
SNCF;;Propreté;Propreté des trains;RER;;C01728;Ligne D;T4;2023;85.2;;90;Non
SNCF;;Propreté;Propreté des trains;Train;;C01737;Ligne H;T4;2023;92;;95;Non
SNCF;;Propreté;Propreté des trains;Train;;C01738;Ligne K;T4;2023;94.7;;95;Non
SNCF;;Propreté;Propreté des trains;Train;;C01740;Ligne L;T4;2023;92.7;;94;Non
SNCF;;Propreté;Propreté des trains;Tram-train;;C01999;Ligne T11;T4;2023;93;;95;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs en gare;RER;;C01742;Ligne A;T1;2023;78.8;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs en gare;RER;;C01727;Ligne C;T1;2023;72.2;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs en gare;Train;;C01738;Ligne K;T1;2023;89.6;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs en gare;Tram-train;;C01999;Ligne T11;T1;2023;84.6;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs en gare;RER;;C01742;Ligne A;T2;2023;86.3;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs en gare;Train;;C01738;Ligne K;T3;2023;64.6;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs en gare;Train;;C01731;Ligne R;T3;2023;90.1;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs en gare;Train;;C01741;Ligne U;T4;2023;80.5;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs en gare;Tram-train;;C01999;Ligne T11;T4;2023;55;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs à distance;Train;;C01740;Ligne L;T1;2023;88.2;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs à distance;Train;;C01741;Ligne U;T1;2023;88.7;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs à distance;Tram-train;;C01999;Ligne T11;T1;2023;84;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs à distance;RER;;C01728;Ligne D;T2;2023;92.9;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs à distance;RER;;C01728;Ligne D;T3;2023;92;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs à distance;Train;;C01739;Ligne J;T3;2023;94.9;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs à distance;Train;;C01730;Ligne P;T3;2023;95.6;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs à distance;RER;;C01743;Ligne B;T4;2023;85.8;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs à distance;RER;;C01727;Ligne C;T4;2023;95.3;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs à distance;RER;;C01729;Ligne E;T4;2023;95.4;;97;Non
SNCF;;Contact voyageurs;Qualité du contact voyageurs à distance;Tram-train;;C01999;Ligne T11;T4;2023;82.6;;97;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;RER;;C01742;Ligne A;T1;2023;81;;93;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;RER;;C01727;Ligne C;T1;2023;83.4;;93;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01737;Ligne H;T1;2023;94.2;;93;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01740;Ligne L;T1;2023;89.2;;93;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Tram-train;;C01999;Ligne T11;T1;2023;97.9;;93;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;RER;;C01729;Ligne E;T2;2023;93.8;;93;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01741;Ligne U;T2;2023;72.9;;93;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare à distance en 1 minute;Tram-train;;C01843;Ligne T4;T2;2023;80;;93;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;RER;;C01743;Ligne B;T4;2023;77.5;;93;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01740;Ligne L;T4;2023;82.4;;93;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Train;;C01730;Ligne P;T4;2023;90.3;;93;Non
SNCF;;Contact voyageurs;Délai contact voyageurs en gare en 5 minutes et à distance en 1 minute;Tram-train;;C01999;Ligne T11;T4;2023;74;;93;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01740;Ligne L;T1;2023;97.8;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01736;Ligne N;T1;2023;98.6;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01730;Ligne P;T1;2023;97.5;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01741;Ligne U;T1;2023;96.6;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;RER;;C01729;Ligne E;T2;2023;97.9;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01731;Ligne R;T2;2023;92.2;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01737;Ligne H;T3;2023;98.3;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01739;Ligne J;T3;2023;98.3;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;RER;;C01742;Ligne A;T4;2023;96.4;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Train;;C01730;Ligne P;T4;2023;98;;98;Non
SNCF;;Elévatique;Disponibilité des escaliers mécaniques;Tram-train;;C01999;Ligne T11;T4;2023;98.1;;98;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01727;Ligne C;T1;2023;98.5;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01743;Ligne B;T2;2023;96.6;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01741;Ligne U;T2;2023;97;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01731;Ligne R;T3;2023;100;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;RER;;C01743;Ligne B;T4;2023;98.4;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des escaliers mécaniques;Train;;C01741;Ligne U;T4;2023;98;;97;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;RER;;C01743;Ligne B;T2;2023;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;RER;;C01727;Ligne C;T2;2023;66.7;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;RER;;C01729;Ligne E;T2;2023;32;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des escaliers mécaniques;Train;;C01737;Ligne H;T4;2023;100;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;RER;;C01727;Ligne C;T1;2023;97.6;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01740;Ligne L;T1;2023;99.4;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01730;Ligne P;T1;2023;98.8;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;RER;;C01742;Ligne A;T2;2023;94.8;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;RER;;C01743;Ligne B;T2;2023;82;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01739;Ligne J;T2;2023;95.3;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01740;Ligne L;T2;2023;97.7;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01741;Ligne U;T2;2023;96.9;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Tram-train;;C01999;Ligne T11;T2;2023;90.7;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01730;Ligne P;T3;2023;95.2;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;RER;;C01727;Ligne C;T4;2023;95.3;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;RER;;C01728;Ligne D;T4;2023;98.1;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;RER;;C01729;Ligne E;T4;2023;95.9;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01737;Ligne H;T4;2023;96.2;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01740;Ligne L;T4;2023;97.4;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01736;Ligne N;T4;2023;97.2;;98;Non
SNCF;;Elévatique;Disponibilité des ascenseurs;Train;;C01741;Ligne U;T4;2023;95.8;;98;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01727;Ligne C;T1;2023;98.4;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01743;Ligne B;T2;2023;85.7;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01737;Ligne H;T2;2023;92.9;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Train;;C01730;Ligne P;T2;2023;94.2;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Tram-train;;C02344;Ligne T13;T2;2023;88.9;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;RER;;C01728;Ligne D;T4;2023;94.5;;97;Non
SNCF;;Elévatique;Délai de remise en service en cas de pannes des ascenseurs;Tram-train;;C01999;Ligne T11;T4;2023;93.8;;97;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01738;Ligne K;T1;2023;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01741;Ligne U;T1;2023;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01742;Ligne A;T3;2023;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01743;Ligne B;T3;2023;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01737;Ligne H;T3;2023;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01742;Ligne A;T4;2023;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;RER;;C01743;Ligne B;T4;2023;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01739;Ligne J;T4;2023;100;;98;Non
SNCF;;Elévatique;Délai d'information en cas de pannes des ascenseurs;Train;;C01741;Ligne U;T4;2023;100;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01742;Ligne A;T1;2023;99.6;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01729;Ligne E;T1;2023;99.1;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01740;Ligne L;T1;2023;96.4;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01741;Ligne U;T1;2023;98.6;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Tram-train;;C01843;Ligne T4;T1;2023;100;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01739;Ligne J;T2;2023;97.9;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01731;Ligne R;T2;2023;99.4;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Tram-train;;C01843;Ligne T4;T2;2023;99.9;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01743;Ligne B;T3;2023;99.6;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;RER;;C01727;Ligne C;T3;2023;98.5;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01738;Ligne K;T3;2023;100;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01736;Ligne N;T3;2023;99.5;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01731;Ligne R;T3;2023;99.7;;98;Non
SNCF;;Sûreté;Disponibilité des bornes d'alarmes;Train;;C01741;Ligne U;T3;2023;99.4;;98;Non
